"member_id","party","state","member","last_name","first_name","alias"
"M000851","Democratic","Minnesota","Mondale, Walter F.","Mondale"," Walter F.",NA
"M000860","Republican","Utah","Monson, David S.","Monson"," David S.",NA
"M000876","Democratic","New Mexico","Montoya, Joseph M.","Montoya"," Joseph M.",NA
"M000881","Democratic","Wisconsin","Moody, Jim","Moody"," Jim",NA
"M001194","Republican","Michigan","Moolenaar, John R.","Moolenaar"," John R.",NA
"M001195","Republican","West Virginia","Mooney, Alexander X.","Mooney"," Alexander X.",NA
"M001212","Republican","Alabama","Moore, Barry","Moore"," Barry",NA
"M001213","Republican","Utah","Moore, Blake D.","Moore"," Blake D.",NA
"M001140","Democratic","Kansas","Moore, Dennis","Moore"," Dennis",NA
"M001160","Democratic","Wisconsin","Moore, Gwen","Moore"," Gwen",NA
"M000923","Republican","Louisiana","Moore, W. Henson","Moore"," W. Henson",NA
"M000926","Republican","California","Moorhead, Carlos J.","Moorhead"," Carlos J.",NA
"M000930","Democratic","Pennsylvania","Moorhead, William S.","Moorhead"," William S.",NA
"M000933","Democratic","Virginia","Moran, James P.","Moran"," James P.",NA
"M000934","Republican","Kansas","Moran, Jerry","Moran"," Jerry",NA
"M001224","Republican","Texas","Moran, Nathaniel","Moran"," Nathaniel",NA
"M000941","Republican","Maryland","Morella, Constance A.","Morella"," Constance A.",NA
"M001206","Democratic","New York","Morelle, Joseph D.","Morelle"," Joseph D.",NA
"M000956","Democratic","North Carolina","Morgan, Robert B.","Morgan"," Robert B.",NA
"M000958","Democratic","Pennsylvania","Morgan, Thomas E.","Morgan"," Thomas E.",NA
"M000992","Democratic","Connecticut","Morrison, Bruce A.","Morrison"," Bruce A.",NA
"M000999","Republican","Washington","Morrison, Sid","Morrison"," Sid",NA
"M001025","Democratic","Illinois","Moseley-Braun, Carol","Moseley-Braun"," Carol",NA
"M001031","Republican","Ohio","Mosher, Charles A.","Mosher"," Charles A.",NA
"M001217","Democratic","Florida","Moskowitz, Jared","Moskowitz"," Jared",NA
"M001033","Democratic","Utah","Moss, Frank E.","Moss"," Frank E.",NA
"M001035","Democratic","California","Moss, John E.","Moss"," John E.",NA
"M001044","Democratic","Ohio","Mottl, Ronald M.","Mottl"," Ronald M.",NA
"M001196","Democratic","Massachusetts","Moulton, Seth","Moulton"," Seth",NA
"M001219","Republican","Guam","Moylan, James C.","Moylan"," James C.",NA
"M001054","Democratic","New York","Moynihan, Daniel Patrick","Moynihan"," Daniel Patrick",NA
"M001057","Democratic","New York","Mrazek, Robert J.","Mrazek"," Robert J.",NA
"M001214","Democratic","Indiana","Mrvan, Frank J.","Mrvan"," Frank J.",NA
"M001207","Democratic","Florida","Mucarsel-Powell, Debbie","Mucarsel-Powell"," Debbie",NA
"M001225","Democratic","California","Mullin, Kevin","Mullin"," Kevin",NA
"M001190","Republican","Oklahoma","Mullin, Markwayne","Mullin"," Markwayne",NA
"M001182","Republican","South Carolina","Mulvaney, Mick","Mulvaney"," Mick",NA
"M001085","Republican","Alaska","Murkowski, Frank H.","Murkowski"," Frank H.",NA
"M001153","Republican","Alaska","Murkowski, Lisa","Murkowski"," Lisa",NA
"M001088","Democratic","Pennsylvania","Murphy, Austin J.","Murphy"," Austin J.",NA
"M001169","Democratic","Connecticut","Murphy, Christopher","Murphy"," Christopher",NA
"M001210","Republican","North Carolina","Murphy, Gregory F.","Murphy"," Gregory F.",NA
"M001098","Democratic","New York","Murphy, John M.","Murphy"," John M.",NA
"M001101","Democratic","Illinois","Murphy, Morgan F.","Murphy"," Morgan F.",NA
"M001191","Democratic","Florida","Murphy, Patrick","Murphy"," Patrick",NA
"M001168","Democratic","Pennsylvania","Murphy, Patrick J.","Murphy"," Patrick J.",NA
"M001178","Democratic","New York","Murphy, Scott","Murphy"," Scott",NA
"M001202","Democratic","Florida","Murphy, Stephanie N.","Murphy"," Stephanie N.",NA
"M001151","Republican","Pennsylvania","Murphy, Tim","Murphy"," Tim",NA
"M001111","Democratic","Washington","Murray, Patty","Murray"," Patty",NA
"M001120","Democratic","Pennsylvania","Murtha, John P.","Murtha"," John P.",NA
"M001152","Republican","Colorado","Musgrave, Marilyn N.","Musgrave"," Marilyn N.",NA
"M001121","Democratic","Maine","Muskie, Edmund S.","Muskie"," Edmund S.",NA
"M001123","Democratic","Pennsylvania","Musto, Raphael","Musto"," Raphael",NA
"M001128","Republican","Pennsylvania","Myers, Gary A.","Myers"," Gary A.",NA
"M001130","Republican","Indiana","Myers, John T.","Myers"," John T.",NA
"M001132","Democratic","Pennsylvania","Myers, Michael O.","Myers"," Michael O.",NA
"M001134","Republican","North Carolina","Myrick, Sue Wilkins","Myrick"," Sue Wilkins",NA
"N000002","Democratic","New York","Nadler, Jerrold","Nadler"," Jerrold",NA
"N000003","Democratic","Iowa","Nagle, Dave R,","Nagle"," Dave R",NA
"N000005","Republican","South Carolina","Napier, John L.","Napier"," John L.",NA
"N000179","Democratic","California","Napolitano, Grace F.","Napolitano"," Grace F.",NA
"N000009","Democratic","Kentucky","Natcher, William H.","Natcher"," William H.",NA
"N000015","Democratic","Massachusetts","Neal, Richard E.","Neal"," Richard E.",NA
"N000016","Democratic","North Carolina","Neal, Stephen L.","Neal"," Stephen L.",NA
"N000019","Democratic","Michigan","Nedzi, Lucien N.","Nedzi"," Lucien N.",NA
"N000187","Democratic","California","Negrete McLeod, Gloria","Negrete McLeod"," Gloria",NA
"N000191","Democratic","Colorado","Neguse, Joe","Neguse"," Joe",NA
"N000026","Republican","Texas","Nehls, Troy E.","Nehls"," Troy E.",NA
"N000027","Republican","Pennsylvania","Nelligan, James L.","Nelligan"," James L.",NA
"N000028","Republican","Minnesota","Nelsen, Ancher","Nelsen"," Ancher",NA
"N000180","Democratic","Nebraska","Nelson, Ben","Nelson"," Ben",NA
"N000032","Democratic","Florida","Nelson, Bill","Nelson"," Bill",NA
"N000033","Democratic","Wisconsin","Nelson, Gaylord","Nelson"," Gaylord",NA
"N000051","Republican","Washington","Nethercutt, George R., Jr.","Nethercutt"," George R.",NA
"N000182","Republican","Texas","Neugebauer, Randy","Neugebauer"," Randy",NA
"N000054","Republican","Wisconsin","Neumann, Mark W.","Neumann"," Mark W.",NA
"N000189","Republican","Washington","Newhouse, Dan","Newhouse"," Dan",NA
"N000192","Democratic","Illinois","Newman, Marie","Newman"," Marie",NA
"N000081","Republican","Ohio","Ney, Robert W.","Ney"," Robert W.",NA
"N000095","Democratic","Alabama","Nichols, Bill","Nichols"," Bill",NA
"N000094","Republican","Kansas","Nichols, Dick","Nichols"," Dick",NA
"N000194","Democratic","North Carolina","Nickel, Wiley","Nickel"," Wiley",NA
"N000102","Republican","Oklahoma","Nickles, Don","Nickles"," Don",NA
"N000106","Republican","Utah","Nielson, Howard C.","Nielson"," Howard C.",NA
"N000113","Democratic","Pennsylvania","Nix, Robert N. C.","Nix"," Robert N. C.",NA
"N000184","Republican","South Dakota","Noem, Kristi L.","Noem"," Kristi L.",NA
"N000127","Democratic","Minnesota","Nolan, Richard M.","Nolan"," Richard M.",NA
"N000188","Democratic","New Jersey","Norcross, Donald","Norcross"," Donald",NA
"N000190","Republican","South Carolina","Norman, Ralph","Norman"," Ralph",NA
"N000143","Republican","Kentucky","Northup, Anne M.","Northup"," Anne M.",NA
"N000147","Democratic","District of Columbia","Norton, Eleanor Holmes","Norton"," Eleanor Holmes",NA
"N000159","Republican","Georgia","Norwood, Charles W.","Norwood"," Charles W.",NA
"N000163","Democratic","New York","Nowak, Henry","Nowak"," Henry",NA
"N000185","Republican","Florida","Nugent, Richard B.","Nugent"," Richard B.",NA
"N000181","Republican","California","Nunes, Devin","Nunes"," Devin",NA
"N000171","Democratic","Georgia","Nunn, Sam","Nunn"," Sam",NA
"N000193","Republican","Iowa","Nunn, Zachary","Nunn"," Zachary",NA
"N000186","Republican","Mississippi","Nunnelee, Alan","Nunnelee"," Alan",NA
"N000172","Republican","Iowa","Nussle, Jim","Nussle"," Jim",NA
"N000183","Democratic","Virginia","Nye, Glenn C.","Nye"," Glenn C.",NA
"O000010","Republican","Illinois","O'Brien, George M.","O'Brien"," George M.",NA
"O000171","Democratic","Arizona","O'Halleran, Tom","O'Halleran"," Tom",NA
"O000055","Democratic","Michigan","O'Hara, James G.","O'Hara"," James G.",NA
"O000098","Democratic","Massachusetts","O'Neill, Thomas P., Jr.","O'Neill"," Thomas P.",NA
"O000170","Democratic","Texas","O'Rourke, Beto","O'Rourke"," Beto",NA
"O000001","Democratic","Ohio","Oakar, Mary Rose","Oakar"," Mary Rose",NA
"O000167","Democratic","Illinois","Obama, Barack","Obama"," Barack",NA
"O000019","Republican","California","Obernolte, Jay","Obernolte"," Jay",NA
"O000006","Democratic","Minnesota","Oberstar, James L.","Oberstar"," James L.",NA
"O000007","Democratic","Wisconsin","Obey, David R.","Obey"," David R.",NA
"O000172","Democratic","New York","Ocasio-Cortez, Alexandria","Ocasio-Cortez"," Alexandria",NA
"O000175","Republican","Tennessee","Ogles, Andrew","Ogles"," Andrew",NA
"O000069","Democratic","Virginia","Olin, James R.","Olin"," James R.",NA
"O000168","Republican","Texas","Olson, Pete","Olson"," Pete",NA
"O000085","Democratic","Massachusetts","Olver, John W.","Olver"," John W.",NA
"O000173","Democratic","Minnesota","Omar, Ilhan","Omar"," Ilhan",NA
"O000107","Democratic","Texas","Ortiz, Solomon P.","Ortiz"," Solomon P.",NA
"O000108","Democratic","Utah","Orton, Bill","Orton"," Bill",NA
"O000165","Republican","Nebraska","Osborne, Tom","Osborne"," Tom",NA
"O000164","Republican","California","Ose, Doug","Ose"," Doug",NA
"O000174","Democratic","Georgia","Ossoff, Jon","Ossoff"," Jon",NA
"O000134","Democratic","New York","Ottinger, Richard L.","Ottinger"," Richard L.",NA
"O000086","Republican","Utah","Owens, Burgess","Owens"," Burgess",NA
"O000159","Democratic","New York","Owens, Major R.","Owens"," Major R.",NA
"O000156","Democratic","Utah","Owens, Wayne","Owens"," Wayne",NA
"O000169","Democratic","New York","Owens, William L.","Owens"," William L.",NA
"O000163","Republican","Ohio","Oxley, Michael G.","Oxley"," Michael G.",NA
"P000005","Republican","California","Packard, Ron","Packard"," Ron",NA
"P000009","Republican","Oregon","Packwood, Bob","Packwood"," Bob",NA
"P000145","Democratic","California","Padilla, Alex","Padilla"," Alex",NA
"P000601","Republican","Mississippi","Palazzo, Steven M.","Palazzo"," Steven M.",NA
"P000034","Democratic","New Jersey","Pallone, Frank","Pallone"," Frank",NA
"P000609","Republican","Alabama","Palmer, Gary J.","Palmer"," Gary J.",NA
"P000613","Democratic","California","Panetta, Jimmy","Panetta"," Jimmy",NA
"P000047","Democratic","California","Panetta, Leon","Panetta"," Leon",NA
"P000614","Democratic","New Hampshire","Pappas, Chris","Pappas"," Chris",NA
"P000049","Republican","New Jersey","Pappas, Michael","Pappas"," Michael",NA
"P000066","Republican","Mississippi","Parker, Mike","Parker"," Mike",NA
"P000096","Democratic","New Jersey","Pascrell, Bill","Pascrell"," Bill",NA
"P000097","Republican","California","Pashayan, Charles, Jr.","Pashayan"," Charles",NA
"P000098","Democratic","Louisiana","Passman, Otto E.","Passman"," Otto E.",NA
"P000099","Democratic","Arizona","Pastor, Ed","Pastor"," Ed",NA
"P000100","Democratic","Rhode Island","Pastore, John O.","Pastore"," John O.",NA
"P000104","Democratic","Texas","Patman, William N.","Patman"," William N.",NA
"P000103","Democratic","Texas","Patman, Wright","Patman"," Wright",NA
"P000106","Democratic","New Jersey","Patten, Edward J.","Patten"," Edward J.",NA
"P000112","Democratic","South Carolina","Patterson, Elizabeth","Patterson"," Elizabeth",NA
"P000121","Democratic","California","Patterson, Jerry M.","Patterson"," Jerry M.",NA
"P000134","Democratic","New York","Pattison, Edward W.","Pattison"," Edward W.",NA
"P000603","Republican","Kentucky","Paul, Rand","Paul"," Rand",NA
"P000583","Republican","Texas","Paul, Ron","Paul"," Ron",NA
"P000594","Republican","Minnesota","Paulsen, Erik","Paulsen"," Erik",NA
"P000148","Republican","New York","Paxon, Bill","Paxon"," Bill",NA
"P000149","Democratic","New Jersey","Payne, Donald M.","Payne"," Donald M.",NA
"P000152","Democratic","Virginia","Payne, Lewis F., Jr.","Payne"," Lewis F.",NA
"P000588","Republican","New Mexico","Pearce, Stevan","Pearce"," Stevan",NA
"P000166","Republican","Kansas","Pearson, James B.","Pearson"," James B.",NA
"P000170","Democratic","Ohio","Pease, Donald J.","Pease"," Donald J.",NA
"P000171","Republican","Indiana","Pease, Edward A.","Pease"," Edward A.",NA
"P000193","Democratic","Rhode Island","Pell, Claiborne","Pell"," Claiborne",NA
"P000197","Democratic","California","Pelosi, Nancy","Pelosi"," Nancy",NA
"P000619","Democratic","Alaska","Peltola, Mary Sattler","Peltola"," Mary Sattler",NA
"P000615","Republican","Indiana","Pence, Greg","Pence"," Greg",NA
"P000587","Republican","Indiana","Pence, Mike","Pence"," Mike",NA
"P000215","Democratic","Minnesota","Penny, Timothy J.","Penny"," Timothy J.",NA
"P000218","Democratic","Florida","Pepper, Claude","Pepper"," Claude",NA
"P000222","Republican","Illinois","Percy, Charles H.","Percy"," Charles H.",NA
"P000612","Republican","Georgia","Perdue, David","Perdue"," David",NA
"G000600","Democratic","Washington","Perez, Marie Gluesenkamp","Perez"," Marie Gluesenkamp",NA
"P000229","Democratic","Kentucky","Perkins, Carl C.","Perkins"," Carl C.",NA
"P000230","Democratic","Kentucky","Perkins, Carl Dewey","Perkins"," Carl Dewey",NA
"P000593","Democratic","Colorado","Perlmutter, Ed","Perlmutter"," Ed",NA
"P000600","Democratic","Virginia","Perriello, Thomas S.P.","Perriello"," Thomas S.P.",NA
"P000605","Republican","Pennsylvania","Perry, Scott","Perry"," Scott",NA
"P000595","Democratic","Michigan","Peters, Gary C.","Peters"," Gary C.",NA
"P000608","Democratic","California","Peters, Scott H.","Peters"," Scott H.",NA
"P000258","Democratic","Minnesota","Peterson, Collin C.","Peterson"," Collin C.",NA
"P000263","Republican","Pennsylvania","Peterson, John E.","Peterson"," John E.",NA
"P000265","Republican","Wisconsin","Petri, Thomas E.","Petri"," Thomas E.",NA
"P000620","Democratic","Colorado","Pettersen, Brittany","Pettersen"," Brittany",NA
"P000272","Republican","California","Pettis, Jerry L.","Pettis"," Jerry L.",NA
"P000273","Republican","California","Pettis, Shirley N.","Pettis"," Shirley N.",NA
"P000280","Democratic","New York","Peyser, Peter A.","Peyser"," Peter A.",NA
"P000048","Republican","Texas","Pfluger, August","Pfluger"," August",NA
"P000584","Democratic","Illinois","Phelps, David D.","Phelps"," David D.",NA
"P000616","Democratic","Minnesota","Phillips, Dean","Phillips"," Dean",NA
"P000323","Republican","Mississippi","Pickering, Charles W. ""Chip""","Pickering"," Charles W. ""Chip""",NA
"P000326","Democratic","Virginia","Pickett, Owen B.","Pickett"," Owen B.",NA
"P000328","Democratic","Texas","Pickle, J. J.","Pickle"," J. J.",NA
"P000596","Democratic","Puerto Rico","Pierluisi, Pedro R.","Pierluisi"," Pedro R.",NA
"P000348","Democratic","New York","Pike, Otis G.","Pike"," Otis G.",NA
"P000597","Democratic","Maine","Pingree, Chellie","Pingree"," Chellie",NA
"P000606","Republican","North Carolina","Pittenger, Robert","Pittenger"," Robert",NA
"P000373","Republican","Pennsylvania","Pitts, Joseph R.","Pitts"," Joseph R.",NA
"P000610","Democratic","Virgin Islands","Plaskett, Stacey E.","Plaskett"," Stacey E.",NA
"P000585","Republican","Pennsylvania","Platts, Todd Russell","Platts"," Todd Russell",NA
"P000398","Democratic","Texas","Poage, W. R.","Poage"," W. R.",NA
"P000607","Democratic","Wisconsin","Pocan, Mark","Pocan"," Mark",NA
"P000399","Democratic","New York","Podell, Bertram L.","Podell"," Bertram L.",NA
"P000592","Republican","Texas","Poe, Ted","Poe"," Ted",NA
"P000611","Republican","Maine","Poliquin, Bruce","Poliquin"," Bruce",NA
"P000598","Democratic","Colorado","Polis, Jared","Polis"," Jared",NA
"P000419","Republican","California","Pombo, Richard W.","Pombo"," Richard W.",NA
"P000422","Democratic","North Dakota","Pomeroy, Earl","Pomeroy"," Earl",NA
"P000602","Republican","Kansas","Pompeo, Mike","Pompeo"," Mike",NA
"P000444","Republican","Illinois","Porter, John Edward","Porter"," John Edward",NA
"P000589","Republican","Nevada","Porter, Jon C.","Porter"," Jon C.",NA
"P000618","Democratic","California","Porter, Katie","Porter"," Katie",NA
"P000449","Republican","Ohio","Portman, Rob","Portman"," Rob",NA
"P000599","Republican","Florida","Posey, Bill","Posey"," Bill",NA
"P000452","Democratic","Illinois","Poshard, Glenn","Poshard"," Glenn",NA
"P000485","Republican","Ohio","Powell, Walter E.","Powell"," Walter E.",NA
"P000513","Republican","South Dakota","Pressler, Larry","Pressler"," Larry",NA
"P000617","Democratic","Massachusetts","Pressley, Ayanna","Pressley"," Ayanna",NA
"P000520","Democratic","North Carolina","Preyer, Richardson","Preyer"," Richardson",NA
"P000523","Democratic","North Carolina","Price, David E.","Price"," David E.",NA
"P000522","Democratic","Illinois","Price, Melvin","Price"," Melvin",NA
"P000528","Republican","Texas","Price, Robert D.","Price"," Robert D.",NA
"P000591","Republican","Georgia","Price, Tom","Price"," Tom",NA
"P000546","Republican","Washington","Pritchard, Joel","Pritchard"," Joel",NA
"P000553","Democratic","Wisconsin","Proxmire, William","Proxmire"," William",NA
"P000555","Republican","Ohio","Pryce, Deborah","Pryce"," Deborah",NA
"P000556","Democratic","Arkansas","Pryor, David H.","Pryor"," David H.",NA
"P000590","Democratic","Arkansas","Pryor, Mark L.","Pryor"," Mark L.",NA
"P000574","Republican","Michigan","Pursell, Carl D.","Pursell"," Carl D.",NA
"P000586","Republican","Florida","Putnam, Adam H.","Putnam"," Adam H.",NA
"Q000024","Republican","Arizona","Quayle, Benjamin","Quayle"," Benjamin",NA
"Q000007","Republican","Indiana","Quayle, Dan","Quayle"," Dan",NA
"Q000010","Republican","Minnesota","Quie, Albert H.","Quie"," Albert H.",NA
